movieId,title,genres
movieId 144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller
movieId 144620,Goosebumps (2015),Adventure|Comedy|Horror
movieId 144714,The Perfect Guy (2015),Drama|Thriller
movieId 144716,Rock the Kasbah (2015),Comedy
movieId 144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi
movieId 144976,Bone Tomahawk (2015),Horror|Western
movieId 145080,Extraordinary Tales (2015),Animation|Horror|Mystery
movieId 145150,The Dressmaker (2015),Comedy|Drama|Thriller
movieId 145283,Nowitzki: The Perfect Shot (2014),Documentary
movieId 145418,Trumbo (2015),Drama
movieId 145491,Our Lips Are Sealed (2000),Children|Comedy|Drama
movieId 145724,Idaho Transfer (1973),Sci-Fi
movieId 145745,Witch Hunt (1999),Crime|Drama
movieId 145839,Concussion (2015),Drama
movieId 145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy
movieId 145951,Bloodsport: The Dark Kumite (1999),Action|Thriller
movieId 145994,Formula of Love (1984),Comedy
movieId 146024,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western
movieId 146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery
movieId 146210,Blue Mountain State: The Rise of Thadland (2015),Comedy
movieId 146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance
movieId 146309,The Boy and the Beast (2015),Action|Adventure|Animation
movieId 146656,Creed (2015),Drama
movieId 146662,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy
movieId 146682,Twinsters (2015),Documentary
movieId 146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy
movieId 146688,Solace (2015),Fantasy|Mystery|Thriller
movieId 146730,Lost in the Sun (2015),Action|Drama|Thriller
movieId 146986,Le Maître d'école (1981),Comedy
movieId 147002,Eros (2004),Drama|Romance
movieId 147142,Those Happy Days (2006),Children|Comedy
movieId 147196,The Girls (1961),Comedy|Romance
movieId 147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed)
movieId 147282,What Men Still Talk About (2011),Comedy
movieId 147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery
movieId 147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery
movieId 147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery
movieId 147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime
movieId 147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime
movieId 147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi
movieId 147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama
movieId 147376,Doctor Who: A Christmas Carol (2010),Sci-Fi
movieId 147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi
movieId 147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi
movieId 147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi
movieId 147384,Doctor Who: The Runaway Bride (2007),Sci-Fi
movieId 147410,A Perfect Day (2015),Comedy|Drama
movieId 147657,Masked Avengers (1981),Action
movieId 147662,Return of the One-Armed Swordsman (1969),Action|Adventure
movieId 147936,The Lord's Lantern in Budapest (1999),Comedy|Drama
movieId 148166,Hitchcock/Truffaut (2015),Documentary
movieId 148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller
movieId 148238,A Very Murray Christmas (2015),Comedy
movieId 148424,Chi-Raq (2015),Comedy|Drama
movieId 148482,Truth (2015),Drama
movieId 148592,Just Jim (2015),Comedy
movieId 148626,"Big Short, The (2015)",Drama
movieId 148632,Applesauce (2015),Comedy
movieId 148652,The Ridiculous 6 (2015),Comedy|Western
movieId 148667,John Mulaney: The Comeback Kid (2015),Comedy
movieId 148671,Saw (2003),Crime|Horror
movieId 148675,North Pole: Open For Christmas (2015),Children|Fantasy
movieId 148709,Mojave (2015),Thriller
movieId 148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi
movieId 148881,World of Tomorrow (2015),Animation|Comedy
movieId 148888,Zoolander 2 (2016),Comedy
movieId 148956,How to Be Single (2016),Comedy|Romance
movieId 148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery
movieId 148982,Devil Dog: The Hound of Hell (1978),Horror
movieId 149011,He Never Died (2015),Comedy|Drama|Horror
movieId 149144,Parasyte: Part 1 (2014),Horror|Sci-Fi
movieId 149146,Parasyte: Part 2 (2015),Horror|Sci-Fi
movieId 149330,A Cosmic Christmas (1977),(no genres listed)
movieId 149334,Nocturnal Animals,Drama|Thriller
movieId 149350,Lumberjack Man (2015),Comedy|Horror
movieId 149352,Daddy's Home (2015),Comedy
movieId 149354,Sisters (2015),Children|Comedy
movieId 149380,'Tis the Season for Love (2015),Romance
movieId 149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation
movieId 149508,Spellbound (2011),Comedy|Romance
movieId 149566,Unicorn City (2012),Comedy|Romance
movieId 149590,Standoff (2016),Thriller
movieId 149612,Swelter (2014),Action|Drama|Thriller
movieId 149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller
movieId 149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller
movieId 150254,The Devil's Candy (2015),Horror
movieId 150401,Close Range (2015),Action|Crime
movieId 150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller
movieId 150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy
movieId 150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi
movieId 150604,Moonwalkers (2015),Comedy
movieId 150696,Tomorrow (2015),Documentary
movieId 150993,Anacleto: Agente secreto (2015),Action|Comedy
movieId 151311,Wiener-Dog (2016),Comedy
movieId 151315,Ride Along 2 (2016),Action|Comedy
movieId 151317,Maggie's Plan (2015),Comedy
movieId 151455,Eddie the Eagle (2016),Comedy
movieId 151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi
movieId 151501,Exposed (2016),Drama
movieId 151557,Stonewall (2015),Drama
movieId 151559,Frankenstein (2015),Horror|Thriller
movieId 151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy
movieId 151687,Risen (2016),Children|Drama
movieId 151695,The Survivalist (2015),Drama|Sci-Fi|Thriller
movieId 151739,Dirty Grandpa (2016),Comedy
movieId 151745,Reptilicus (1961),Horror|Sci-Fi
movieId 151759,Requiem for the American Dream (2015),Documentary
movieId 151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery
movieId 151769,Three from Prostokvashino (1978),Animation
movieId 151777,The Finest Hours (2016),Drama|Thriller
movieId 151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller
movieId 152037,Grease Live (2016),(no genres listed)
movieId 152063,Gods of Egypt (2016),Adventure|Fantasy
movieId 152065,Embrace of the Serpent (2016),Adventure|Drama
movieId 152071,Race (2016),Drama
movieId 152077,10 Cloverfield Lane (2016),Thriller
movieId 152079,London Has Fallen (2016),Action|Crime|Thriller
movieId 152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy
movieId 152083,Whiskey Tango Foxtrot (2016),Comedy|War
movieId 152085,Desierto (2016),Drama
movieId 152091,The Brothers Grimsby (2016),Comedy
movieId 152105,Dad's Army (1971),Comedy
movieId 152173,Michael Jackson's Thriller (1983),Horror
movieId 152270,The Wait (2015),Drama
movieId 152284,War and Peace (2016),Drama|Romance
movieId 152372,Southbound (2016),Horror
movieId 152591,Ip Man 3 (2015),Action
movieId 152658,Santa's Little Helper (2015),Children
movieId 152711,Who Killed Chea Vichea? (2010),Documentary
movieId 152970,Hunt for the Wilderpeople (2016),Adventure|Comedy
movieId 153070,Rabbits (2002),Comedy|Drama|Fantasy
movieId 153236,Genius Party (2007),Animation
movieId 153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy
movieId 153408,Tears for Sale (2008),Comedy|Drama|Fantasy
movieId 154065,Dad's Army (2016),Comedy
movieId 154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary
movieId 154975,Merci Patron ! (2016),Comedy|Documentary
movieId 155064,The Neon Demon (2016),Drama|Horror|Mystery
movieId 155168,Fraktus (2012),Comedy
movieId 155288,Eye in the Sky (2016),Drama|Thriller|War
movieId 155358,Camino (2016),Action|Adventure|Thriller
movieId 155509,Mr. Right (2016),Action|Comedy|Romance
movieId 155589,Noin 7 veljestä (1968),(no genres listed)
movieId 155659,Florence Foster Jenkins (2016),Comedy|Drama
movieId 155743,My Big Fat Greek Wedding 2 (2016),Comedy
movieId 155774,Neon Bull (2015),Adventure
movieId 155812,Get a Job (2016),Comedy
movieId 155820,Keanu (2016),Comedy
movieId 155892,Me Him Her (2015),Comedy
movieId 156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy
movieId 156371,Everybody Wants Some (2016),Comedy
movieId 156387,Sing Street (2016),Drama
movieId 156553,Zoom (2015),Animation|Comedy|Drama
movieId 156605,Paterson,(no genres listed)
movieId 156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy
movieId 156609,Neighbors 2: Sorority Rising (2016),Comedy
movieId 156675,Project X (1968),Mystery|Sci-Fi
movieId 156706,The Trust (2016),Crime|Thriller
movieId 156726,Hush (2016),Thriller
movieId 156781,Jimmy Carr: Telling Jokes (2009),Comedy
movieId 156783,Jimmy Carr: Making People Laugh (2010),Comedy
movieId 157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western
movieId 157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime
movieId 157122,The Man Who Knew Infinity (2016),Drama
movieId 157130,Despite the Falling Snow (2016),Drama|Romance|Thriller
movieId 157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy
movieId 157200,Money Monster (2016),Drama|Thriller
movieId 157270,Barbershop: The Next Cut (2016),Comedy
movieId 157296,Finding Dory (2016),Adventure|Animation|Comedy
movieId 157312,The Boss (2016),Comedy
movieId 157340,The Angry Birds Movie (2016),Animation|Comedy
movieId 157369,Bakuman (2015),Comedy|Drama
movieId 157407,I Am Wrath (2016),Action|Crime|Drama|Thriller
movieId 157432,Precious Cargo (2016),Action|Crime
movieId 157699,Snowden (2016),Drama|Thriller
movieId 157775,Tenchi Muyô! In Love (1996),Animation|Comedy
movieId 157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi
movieId 158022,Kicking Off (2016),Comedy
movieId 158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi
movieId 158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy
movieId 158238,The Nice Guys (2016),Crime|Mystery|Thriller
movieId 158254,Kindergarten Cop 2 (2016),Action|Comedy
movieId 158388,Buck Rogers in the 25th Century (1979),Sci-Fi
movieId 158398,World of Glory (1991),Comedy
movieId 158402,The Crew (2016),Action
movieId 158528,The Shallows (2016),Drama|Thriller
movieId 158721,Gen-X Cops (1999),Action|Comedy|Thriller
movieId 158783,The Handmaiden (2016),Drama|Romance|Thriller
movieId 158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy
movieId 158830,The BFG (2016),Children|Fantasy
movieId 158842,My Scientology Movie (2016),Documentary
movieId 158872,Sausage Party (2016),Animation|Comedy
movieId 158874,Karate Bullfighter (1975),Action|Drama
movieId 158882,All Yours (2016),Comedy|Drama|Romance
movieId 158956,Kill Command (2016),Action|Horror|Sci-Fi
movieId 158966,Captain Fantastic (2016),Drama
movieId 158972,Toni Erdmann (2016),Drama
movieId 159061,The Wailing (2016),Mystery|Thriller
movieId 159069,Comedy of the Strict Regime (1993),Comedy
movieId 159077,The Meddler (2016),Comedy|Drama
movieId 159093,Now You See Me 2 (2016),Action|Comedy|Thriller
movieId 159161,Ali Wong: Baby Cobra (2016),(no genres listed)
movieId 159193,Café Society (2016),Comedy|Drama|Romance
movieId 159403,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi
movieId 159415,Swiss Army Man (2016),Comedy|Drama|Romance
movieId 159441,The Do-Over (2016),Comedy
movieId 159510,Death Smiles on a Murderer (1973),Horror
movieId 159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy
movieId 159717,The Fundamentals of Caring (2016),Drama
movieId 159755,Popstar: Never Stop Never Stopping (2016),Comedy
movieId 159779,A Midsummer Night's Dream (2016),(no genres listed)
movieId 159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy
movieId 159817,Planet Earth (2006),Documentary
movieId 159849,Bo Burnham: Make Happy (2016),Comedy
movieId 159858,The Conjuring 2 (2016),Horror
movieId 159976,Pelé: Birth of a Legend (2016),Drama
movieId 160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi
movieId 160271,Central Intelligence (2016),Action|Comedy
movieId 160289,O.J.: Made in America (2016),Documentary
movieId 160341,Bloodmoon (1997),Action|Thriller
movieId 160400,Genius (2016),Drama
movieId 160422,The Wooden Horse (1950),Drama|War
movieId 160438,Jason Bourne (2016),Action
movieId 160440,The Maid's Room (2014),Thriller
movieId 160527,Sympathy for the Underdog (1971),Action|Crime|Drama
movieId 160563,The Legend of Tarzan (2016),Action|Adventure
movieId 160565,The Purge: Election Year (2016),Action|Horror|Sci-Fi
movieId 160567,Mike & Dave Need Wedding Dates (2016),Comedy
movieId 160569,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy
movieId 160571,Lights Out (2016),Horror
movieId 160573,Pete's Dragon (2016),Adventure|Children|Fantasy
movieId 160644,Indignation (2016),Drama
movieId 160646,Goat (2016),Drama
movieId 160684,Marauders (2016),Action
movieId 160718,Piper (2016),Animation
movieId 160730,The Adderall Diaries (2015),Action|Drama|Thriller
movieId 160836,Hazard (2005),Action|Drama|Thriller
movieId 160848,The Red Turtle (2016),Animation
movieId 160872,Satanic (2016),Horror
movieId 160954,Nerve (2016),Drama|Thriller
movieId 160978,Hellevator (2004),Horror|Sci-Fi
movieId 160980,Sully (2016),Drama
movieId 161008,The Forbidden Dance (1990),(no genres listed)
movieId 161024,Jim Jefferies: Freedumb (2016),Comedy
movieId 161032,The Grandmother (1970),Action|Drama
movieId 161044,Webmaster (1998),Sci-Fi
movieId 161127,The Infiltrator (2016),Crime|Drama
movieId 161131,War Dogs (2016),Comedy
movieId 161290,Vigilante Diaries (2016),Action
movieId 161354,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama
movieId 161580,Bad Moms (2016),Comedy
movieId 161582,Hell or High Water (2016),Crime|Drama
movieId 161594,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
movieId 161634,Don't Breathe (2016),Thriller
movieId 161830,Body (2015),Drama|Horror|Thriller
movieId 161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
movieId 161922,The Edge of Seventeen (2016),Comedy
movieId 161966,Elle (2016),Thriller
movieId 162082,Train to Busan (2016),Action|Thriller
movieId 162344,Tom Segura: Mostly Stories (2016),Comedy
movieId 162350,The Magnificent Seven (2016),Action|Western
movieId 162414,Moonlight,Drama
movieId 162478,Masterminds (2016),Action|Comedy|Crime
movieId 162578,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy
movieId 162590,Bridget Jones's Baby (2016),Comedy|Romance
movieId 162598,Deepwater Horizon (2016),Drama
movieId 162600,Miss Peregrine's Home for Peculiar Children (2016),Fantasy
movieId 162602,The Girl on the Train (2016),Thriller
movieId 162606,The Accountant (2016),Crime|Drama|Thriller
movieId 162828,Imperium (2016),Crime|Drama|Thriller
movieId 162968,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery
movieId 162982,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi
movieId 163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi
movieId 163072,Winnie Pooh (1969),Animation|Children
movieId 163112,Winnie the Pooh Goes Visiting (1971),Animation
movieId 163134,Your Name. (2016),Animation|Drama|Fantasy|Romance
movieId 163386,Winnie the Pooh and the Day of Concern (1972),Animation
movieId 163527,Comedy Central Roast of David Hasselhoff (2010),Comedy
movieId 163639,DC Super Hero Girls: Hero of the Year (2016),Animation
movieId 163645,Hacksaw Ridge (2016),Drama|War
movieId 163653,David Cross: Making America Great Again (2016),Comedy
movieId 163809,Over the Garden Wall (2013),Adventure|Animation|Drama
movieId 163925,"Wings, Legs and Tails (1986)",Animation|Comedy
movieId 163937,Blair Witch (2016),Horror|Thriller
movieId 163981,31 (2016),Horror
movieId 163985,ARQ (2016),Sci-Fi|Thriller
movieId 164179,Arrival (2016),Sci-Fi
movieId 164200,Storks (2016),Animation|Children|Comedy
movieId 164226,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller
movieId 164280,Endless Poetry (2016),Drama|Fantasy
movieId 164367,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller
movieId 164375,All Roads Lead to Rome (2016),Comedy
movieId 164540,Amanda Knox (2016),Documentary
movieId 164647,Dirty 30 (2016),Comedy|Romance
movieId 164655,Gimme Danger (2016),Documentary
movieId 164707,Go Figure (2005),Children|Comedy|Drama
movieId 164753,Anything for Love (2016),Romance
movieId 164881,Night Guards (2016),Action|Sci-Fi
movieId 164909,La La Land (2016),Comedy|Drama|Romance
movieId 164917,13th (2016),Documentary
movieId 165075,London Town (2016),Drama
movieId 165101,Inferno (2016),Mystery|Thriller
movieId 165103,Keeping Up with the Joneses (2016),Comedy
movieId 165139,Wild Oats (2016),Comedy
movieId 165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller
movieId 165347,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller
movieId 165483,Joe Rogan: Triggered (2016),Comedy
movieId 165489,Ethel & Ernest (2016),(no genres listed)
movieId 165529,Flowers for Algernon (2000),Drama
movieId 165549,Manchester by the Sea (2016),Drama
movieId 165551,Lion (2016),Drama
movieId 165635,The Thinning (2016),Thriller
movieId 165639,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi
movieId 165645,Bad Santa 2 (2016),Comedy
movieId 165671,Ice Guardians (2016),Documentary
movieId 165843,Risk (2016),Documentary
movieId 165947,The True Memoirs of an International Assassin (2016),Action|Comedy
movieId 165959,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama
movieId 165969,HyperNormalisation (2016),Documentary
movieId 166015,The African Doctor (2016),Comedy|Drama
movieId 166024,Whiplash (2013),(no genres listed)
movieId 166183,Junior and Karlson (1968),Adventure|Animation|Children
